id,Price_euros
587,2999.0
922,944.31
259,1384.495061728395
1248,944.31
641,321.97249999999997
128,549.99
215,2376.0
756,760.6710344827587
1054,760.6710344827587
651,1142.4263157894736
86,1899.0
1037,1384.495061728395
1299,1033.1504761904762
1109,2524.495
679,760.6710344827587
1099,1488.618387096774
6,1488.618387096774
1163,1033.1504761904762
516,1856.865
1115,1033.1504761904762
977,2198.19
910,1033.1504761904762
962,349.0
264,819.0
83,1219.24
1295,878.713888888889
158,1384.495061728395
487,795.99
765,714.9883333333332
445,760.6710344827587
617,2399.0
727,1142.4263157894736
108,1899.0
918,2004.0
991,1384.495061728395
81,1384.495061728395
122,878.713888888889
383,554.0
951,1318.6278947368423
75,1142.4263157894736
421,2999.0
145,321.97249999999997
8,1993.0
175,685.6666666666666
1123,2449.0
927,698.5500000000001
875,1488.618387096774
1029,1318.6278947368423
1265,758.675
1033,349.0
663,254.16666666666666
184,549.0
896,1384.495061728395
688,660.4157142857142
984,487.97249999999997
744,1134.0
38,616.0
1227,1384.495061728395
605,1219.24
1246,1499.0
77,1899.0
1252,714.9883333333332
920,878.713888888889
805,803.0
397,1033.1504761904762
231,484.84222222222223
1104,779.0
1204,1384.495061728395
1217,944.31
149,1488.618387096774
461,760.6710344827587
21,1993.0
357,1488.618387096774
780,1484.0
343,435.445
737,321.97249999999997
845,760.6710344827587
173,1856.2111111111112
781,760.6710344827587
1164,321.97249999999997
819,615.0
277,760.6710344827587
674,3499.0
1279,2449.0
1255,729.0
1240,878.713888888889
41,1384.495061728395
719,1488.618387096774
298,2524.495
935,1856.2111111111112
826,638.0
278,1384.495061728395
477,1488.618387096774
542,321.97249999999997
151,631.5
900,254.16666666666666
1124,1033.1504761904762
1216,321.97249999999997
459,1033.1504761904762
584,321.97249999999997
294,714.9883333333332
1076,819.0
91,1856.2111111111112
632,1142.4263157894736
1117,321.97249999999997
457,1384.495061728395
326,714.9883333333332
925,1856.865
398,254.16666666666666
940,1384.495061728395
363,539.0
906,562.635
820,616.0
1020,1142.4263157894736
556,1488.618387096774
384,1142.4263157894736
885,944.31
1285,1033.1504761904762
438,443.9
837,1384.495061728395
979,1318.6278947368423
548,487.97249999999997
170,819.0
62,1856.865
309,484.84222222222223
816,1384.495061728395
22,197.33333333333334
285,1856.865
668,631.5
417,1033.1504761904762
685,1488.618387096774
1049,751.5066666666668
440,767.1355555555556
299,1488.618387096774
1188,964.9640000000002
552,443.95
586,470.34
783,1033.1504761904762
1070,819.0
1210,1384.495061728395
1014,321.97249999999997
501,1384.495061728395
140,1384.495061728395
235,487.97249999999997
317,559.0
861,964.9640000000002
257,1142.4263157894736
1200,272.0
371,1142.4263157894736
1112,321.97249999999997
419,1856.2111111111112
385,487.97249999999997
1281,1142.4263157894736
524,1488.618387096774
1015,435.445
1236,321.97249999999997
1036,1997.5
