id,Price_euros
140,1186.0357325832497
235,413.4716470758077
317,587.5762613764467
861,818.3595904168576
257,1254.650648754487
1200,256.973139645017
371,1361.907578601791
1112,561.9140750800588
419,1851.0081373628275
385,614.2000528933343
1281,1353.6903222863589
524,1949.0929545274332
1015,593.4255319908656
1236,535.8468050750265
1036,1463.08066616851
